Date,Price,Open,High,Low,Vol,Change %
1/29/2021,0.046597,0.036085,0.07797,0.03234,146.80B,28.49%
1/28/2021,0.036265,0.007415,0.037902,0.007415,12.41B,387.36%
1/27/2021,0.007441,0.008244,0.008245,0.007268,2.01B,-9.70%
1/26/2021,0.00824,0.008349,0.008454,0.008014,1.47B,-1.35%
1/25/2021,0.008353,0.008714,0.008899,0.008259,2.07B,-4.14%
1/24/2021,0.008714,0.008571,0.008955,0.008504,1.84B,1.67%
1/23/2021,0.008571,0.008516,0.008801,0.008359,1.79B,0.65%
1/22/2021,0.008516,0.008167,0.008751,0.007571,2.47B,4.20%
1/21/2021,0.008172,0.009055,0.009099,0.008049,2.88B,-9.75%
1/20/2021,0.009055,0.00905,0.009141,0.008506,2.65B,0.02%
1/19/2021,0.009053,0.009173,0.009655,0.009,3.51B,-1.29%
1/18/2021,0.009172,0.009094,0.009302,0.008949,2.48B,0.86%
1/17/2021,0.009094,0.009235,0.009365,0.008806,3.07B,-1.52%
1/16/2021,0.009235,0.00937,0.009546,0.009095,3.59B,-1.48%
1/15/2021,0.009373,0.009398,0.009827,0.008373,6.69B,-0.28%
1/14/2021,0.0094,0.008672,0.010064,0.008329,7.54B,8.43%
1/13/2021,0.008669,0.008068,0.008669,0.007779,3.98B,7.47%
1/12/2021,0.008066,0.008824,0.009136,0.007848,5.99B,-8.63%
1/11/2021,0.008828,0.009829,0.009846,0.006727,11.36B,-10.20%
1/10/2021,0.009831,0.010159,0.01085,0.009056,8.01B,-3.22%
1/9/2021,0.010158,0.009753,0.010687,0.009658,6.61B,4.15%
1/8/2021,0.009753,0.009728,0.010253,0.008834,5.48B,0.29%
1/7/2021,0.009724,0.010443,0.010497,0.008972,7.15B,-6.88%
1/6/2021,0.010443,0.00996,0.010968,0.009652,16.84B,4.87%
1/5/2021,0.009958,0.009784,0.010319,0.008866,15.37B,1.82%
1/4/2021,0.00978,0.009845,0.011493,0.007623,38.72B,-0.71%
1/3/2021,0.00985,0.010493,0.013928,0.009381,71.68B,-6.09%
1/2/2021,0.010489,0.005667,0.014008,0.005553,100.85B,85.27%
1/1/2021,0.005661,0.004666,0.005676,0.004606,8.41B,21.33%
